Vendor account,Invoice no.,due date,Posting profile,transaction txt,Currency,EX rate,Amount,Amount,Department,Cost center,Purpose
102309,5100073200,20190830,Gen,2019/07/16 E030 ,USD,10633,-4053.7,-431030,,,
102309,5100073201,20190830,Gen,2019/07/16 E030 ,USD,10633,-6952.56,-739266,,,
102309,5100073202,20190830,Gen,2019/07/16 E030 ,USD,10633,-8107.4,-862060,,,
102309,5100073203,20190830,Gen,2019/07/16 E030 ,USD,10633,-2316.4,-246303,,,
102309,5100073204,20190830,Gen,2019/07/16 E030 ,USD,10633,-10423.8,-1108363,,,
102309,5100073205,20190830,Gen,2019/07/16 E030 ,USD,10633,-13905.12,-1478531,,,
102309,5100073206,20190830,Gen,2019/07/16 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073207,20190830,Gen,2019/07/16 E030 ,USD,10633,-2316.4,-246303,,,
102309,5100073208,20190830,Gen,2019/07/16 E030 ,USD,10633,-27796.8,-2955634,,,
102309,5100073209,20190830,Gen,2019/07/16 E030 ,USD,10633,-16793.9,-1785695,,,
102309,5100073210,20190830,Gen,2019/07/16 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073211,20190830,Gen,2019/07/16 E030 ,USD,10633,-82.6,-8783,,,
102309,5100073212,20190830,Gen,2019/07/16 E030 ,USD,10633,-318.6,-33877,,,
102309,5100073213,20190830,Gen,2019/07/16 E030 ,USD,10633,-354,-37641,,,
102309,5100073214,20190830,Gen,2019/07/16 E030 ,USD,10633,-140.4,-14929,,,
102309,5100073215,20190830,Gen,2019/07/16 E030 ,USD,10633,-17.06,-1814,,,
102309,5100073216,20190830,Gen,2019/07/16 E030 ,USD,10633,-25678.8,-2730427,,,
102309,5100073217,20190830,Gen,2019/07/16 E030 ,USD,10633,-2316.4,-246303,,,
102309,5100073218,20190830,Gen,2019/07/16 E030 ,USD,10633,-16793.9,-1785695,,,
102309,5100073219,20190830,Gen,2019/07/16 E030 ,USD,10633,-2895.5,-307879,,,
102309,5100073220,20190830,Gen,2019/07/16 E030 ,USD,10633,-23.19,-2466,,,
102309,5100073221,20190830,Gen,2019/07/16 E030 ,USD,10633,-117,-12441,,,
102309,5100073222,20190830,Gen,2019/07/16 E030 ,USD,10633,-236,-25094,,,
102309,5100073223,20190830,Gen,2019/07/16 E030 ,USD,10633,-5.9,-627,,,
102309,5100073224,20190830,Gen,2019/07/16 E030 ,USD,10633,-194.7,-20702,,,
102309,5100073225,20190830,Gen,2019/07/16 E030 ,USD,10633,-245.7,-26125,,,
102309,5100073226,20190830,Gen,2019/07/16 E030 ,USD,10633,-11587.6,-1232110,,,
102309,5100073227,20190830,Gen,2019/07/16 E030 ,USD,10633,-3474.6,-369454,,,
102309,5100073228,20190830,Gen,2019/07/16 E030 ,USD,10633,-56751.8,-6034419,,,
102309,5100073229,20190830,Gen,2019/07/16 E030 ,USD,10633,-15643.26,-1663348,,,
102309,5100073230,20190830,Gen,2019/07/16 E030 ,USD,10633,-19689.4,-2093574,,,
102309,5100073231,20190830,Gen,2019/07/16 E030 ,USD,10633,-33587.8,-3571391,,,
102309,5100073232,20190830,Gen,2019/07/16 E030 ,USD,10633,-12740.2,-1354665,,,
102309,5100073233,20190830,Gen,2019/07/16 E030 ,USD,10633,-2704.48,-287567,,,
102309,5100073234,20190830,Gen,2019/07/16 E030 ,USD,10633,-8111.32,-862477,,,
102309,5100073235,20190830,Gen,2019/07/16 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073236,20190830,Gen,2019/07/16 E030 ,USD,10633,-18531.2,-1970422,,,
102309,5100073237,20190830,Gen,2019/07/16 E030 ,USD,10633,-15063.88,-1601742,,,
102309,5100073238,20190830,Gen,2019/07/16 E030 ,USD,10633,-6949.2,-738908,,,
102309,5100073239,20190830,Gen,2019/07/16 E030 ,USD,10633,-29102.64,-3094484,,,
102309,5100073240,20190830,Gen,2019/07/16 E030 ,USD,10633,-13695.36,-1456228,,,
102309,5100073241,20190830,Gen,2019/07/16 E030 ,USD,10633,-123.9,-13174,,,
102309,5100073242,20190830,Gen,2019/07/16 E030 ,USD,10633,-171.1,-18193,,,
102309,5100073243,20190830,Gen,2019/07/16 E030 ,USD,10633,-177,-18820,,,
102309,5100073280,20190830,Gen,2019/07/17 E030 ,USD,10633,-8686.5,-923636,,,
102309,5100073281,20190830,Gen,2019/07/17 E030 ,USD,10633,-45191.64,-4805227,,,
102309,5100073282,20190830,Gen,2019/07/17 E030 ,USD,10633,-5211.9,-554181,,,
102309,5100073283,20190830,Gen,2019/07/17 E030 ,USD,10633,-2895.5,-307879,,,
102309,5100073284,20190830,Gen,2019/07/17 E030 ,USD,10633,-2316.4,-246303,,,
102309,5100073285,20190830,Gen,2019/07/17 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073286,20190830,Gen,2019/07/17 E030 ,USD,10633,-2317.52,-246422,,,
102309,5100073287,20190830,Gen,2019/07/17 E030 ,USD,10633,-11582,-1231514,,,
102309,5100073288,20190830,Gen,2019/07/17 E030 ,USD,10633,-118,-12547,,,
102309,5100073289,20190830,Gen,2019/07/17 E030 ,USD,10633,-48065.3,-5110783,,,
102309,5100073290,20190830,Gen,2019/07/17 E030 ,USD,10633,-8686.5,-923636,,,
102309,5100073291,20190830,Gen,2019/07/17 E030 ,USD,10633,-4055.66,-431238,,,
102309,5100073292,20190830,Gen,2019/07/17 E030 ,USD,10633,-175.5,-18661,,,
102309,5100073293,20190830,Gen,2019/07/17 E030 ,USD,10633,-163.8,-17417,,,
102309,5100073294,20190830,Gen,2019/07/17 E030 ,USD,10633,-41086.08,-4368683,,,
102309,5100073295,20190830,Gen,2019/07/17 E030 ,USD,10633,-13,-1382,,,
102309,5100073296,20190830,Gen,2019/07/17 E030 ,USD,10633,-29.5,-3137,,,
102309,5100073297,20190830,Gen,2019/07/17 E030 ,USD,10633,-218.3,-23212,,,
102309,5100073298,20190830,Gen,2019/07/17 E030 ,USD,10633,-118,-12547,,,
102309,5100073299,20190830,Gen,2019/07/17 E030 ,USD,10633,-401.2,-42660,,,
102309,5100073300,20190830,Gen,2019/07/17 E030 ,USD,10633,-2896.9,-308027,,,
102309,5100073301,20190830,Gen,2019/07/17 E030 ,USD,10633,-12161.1,-1293090,,,
102309,5100073302,20190830,Gen,2019/07/17 E030 ,USD,10633,-3476.28,-369633,,,
102309,5100073303,20190830,Gen,2019/07/17 E030 ,USD,10633,-27230.86,-2895457,,,
102309,5100073304,20190830,Gen,2019/07/17 E030 ,USD,10633,-1738.14,-184816,,,
102309,5100073305,20190830,Gen,2019/07/17 E030 ,USD,10633,-29489.28,-3135595,,,
102309,5100073314,20190830,Gen,2019/07/18 E030 ,USD,10633,-9921.75,-1054980,,,
102309,5100073315,20190830,Gen,2019/07/18 E030 ,USD,10633,-11.8,-1255,,,
102309,5100073316,20190830,Gen,2019/07/18 E030 ,USD,10633,-5.9,-627,,,
102309,5100073317,20190830,Gen,2019/07/18 E030 ,USD,10633,-2.04,-217,,,
102309,5100073318,20190830,Gen,2019/07/18 E030 ,USD,10633,-1677.93,-178414,,,
102309,5100073319,20190830,Gen,2019/07/18 E030 ,USD,10633,-1738.83,-184890,,,
102309,5100073320,20190830,Gen,2019/07/18 E030 ,USD,10633,-579.61,-61630,,,
102309,5100073321,20190830,Gen,2019/07/18 E030 ,USD,10633,-1352.24,-143784,,,
102309,5100073322,20190830,Gen,2019/07/18 E030 ,USD,10633,-676.06,-71885,,,
102309,5100073323,20190830,Gen,2019/07/18 E030 ,USD,10633,-21665.32,-2303673,,,
102309,5100073324,20190830,Gen,2019/07/18 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073325,20190830,Gen,2019/07/18 E030 ,USD,10633,-19698.92,-2094586,,,
102309,5100073326,20190830,Gen,2019/07/18 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073327,20190830,Gen,2019/07/18 E030 ,USD,10633,-2317.52,-246422,,,
102309,5100073328,20190830,Gen,2019/07/18 E030 ,USD,10633,-1738.14,-184816,,,
102309,5100073329,20190830,Gen,2019/07/18 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073330,20190830,Gen,2019/07/18 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073331,20190830,Gen,2019/07/18 E030 ,USD,10633,-2.34,-249,,,
102309,5100073332,20190830,Gen,2019/07/18 E030 ,USD,10633,-31.53,-3353,,,
102309,5100073333,20190830,Gen,2019/07/18 E030 ,USD,10633,-2.55,-272,,,
102309,5100073334,20190830,Gen,2019/07/18 E030 ,USD,10633,-15.59,-1657,,,
102309,5100073335,20190830,Gen,2019/07/18 E030 ,USD,10633,-1.55,-165,,,
102309,5100073336,20190830,Gen,2019/07/18 E030 ,USD,10633,-2504.86,-266342,,,
102309,5100073337,20190830,Gen,2019/07/18 E030 ,USD,10633,-4.95,-526,,,
102309,5100073338,20190830,Gen,2019/07/18 E030 ,USD,10633,-0.24,-26,,,
102309,5100073339,20190830,Gen,2019/07/18 E030 ,USD,10633,-212.89,-22637,,,
102309,5100073360,20190830,Gen,2019/07/19 E030 ,USD,10633,-5.9,-627,,,
102309,5100073361,20190830,Gen,2019/07/19 E030 ,USD,10633,-118,-12547,,,
102309,5100073362,20190830,Gen,2019/07/19 E030 ,USD,10633,-541.1,-57535,,,
102309,5100073363,20190830,Gen,2019/07/19 E030 ,USD,10633,-312.7,-33249,,,
102309,5100073364,20190830,Gen,2019/07/19 E030 ,USD,10633,-59,-6273,,,
102309,5100073365,20190830,Gen,2019/07/19 E030 ,USD,10633,-271.4,-28858,,,
102309,5100073366,20190830,Gen,2019/07/19 E030 ,USD,10633,-1158.76,-123211,,,
102309,5100073367,20190830,Gen,2019/07/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073368,20190830,Gen,2019/07/19 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073369,20190830,Gen,2019/07/19 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073370,20190830,Gen,2019/07/19 E030 ,USD,10633,-2896.9,-308027,,,
102309,5100073371,20190830,Gen,2019/07/19 E030 ,USD,10633,-3423.84,-364057,,,
102309,5100073372,20190830,Gen,2019/07/19 E030 ,USD,10633,-4632.8,-492606,,,
102309,5100073373,20190830,Gen,2019/07/19 E030 ,USD,10633,-1158.76,-123211,,,
102309,5100073374,20190830,Gen,2019/07/19 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073375,20190830,Gen,2019/07/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073376,20190830,Gen,2019/07/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073377,20190830,Gen,2019/07/19 E030 ,USD,10633,-8789.56,-934594,,,
102309,5100073378,20190830,Gen,2019/07/19 E030 ,USD,10633,-92,-9782,,,
102309,5100073380,20190830,Gen,2019/07/19 E030 ,USD,10633,-9.2,-978,,,
102309,5100073381,20190830,Gen,2019/07/19 E030 ,USD,10633,-1322.76,-140649,,,
102309,5100073382,20190830,Gen,2019/07/19 E030 ,USD,10633,-463.8,-49316,,,
102309,5100073383,20190830,Gen,2019/07/19 E030 ,USD,10633,-47.2,-5019,,,
102309,5100073384,20190830,Gen,2019/07/19 E030 ,USD,10633,-472,-50188,,,
102309,5100073391,20190830,Gen,2019/07/22 E030 ,USD,10633,-267.6,-28454,,,
102309,5100073399,20190830,Gen,2019/07/22 E030 ,USD,10633,-1158.2,-123151,,,
102309,5100073400,20190830,Gen,2019/07/22 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073401,20190830,Gen,2019/07/22 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073402,20190830,Gen,2019/07/22 E030 ,USD,10633,-2318.44,-246520,,,
102309,5100073403,20190830,Gen,2019/07/22 E030 ,USD,10633,-579.61,-61630,,,
102309,5100073404,20190830,Gen,2019/07/22 E030 ,USD,10633,-1738.14,-184816,,,
102309,5100073405,20190830,Gen,2019/07/22 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073406,20190830,Gen,2019/07/22 E030 ,USD,10633,-541.1,-57535,,,
102309,5100073407,20190830,Gen,2019/07/22 E030 ,USD,10633,-35.4,-3764,,,
102309,5100073408,20190830,Gen,2019/07/22 E030 ,USD,10633,-27777.96,-2953630,,,
102309,5100073409,20190830,Gen,2019/07/22 E030 ,USD,10633,-13,-1382,,,
102309,5100073410,20190830,Gen,2019/07/22 E030 ,USD,10633,-23.19,-2466,,,
102309,5100073411,20190830,Gen,2019/07/22 E030 ,USD,10633,-1322.76,-140649,,,
102309,5100073412,20190830,Gen,2019/07/22 E030 ,USD,10633,-30103.64,-3200920,,,
102309,5100073413,20190830,Gen,2019/07/22 E030 ,USD,10633,-614.36,-65325,,,
102309,5100073414,20190830,Gen,2019/07/22 E030 ,USD,10633,-1322.76,-140649,,,
102309,5100073426,20190830,Gen,2019/07/23 E030 ,USD,10633,-538.2,-57227,,,
102309,5100073427,20190830,Gen,2019/07/23 E030 ,USD,10633,-11.8,-1255,,,
102309,5100073428,20190830,Gen,2019/07/23 E030 ,USD,10633,-46.8,-4976,,,
102309,5100073429,20190830,Gen,2019/07/23 E030 ,USD,10633,-47.2,-5019,,,
102309,5100073430,20190830,Gen,2019/07/23 E030 ,USD,10633,-17119.2,-1820285,,,
102309,5100073431,20190830,Gen,2019/07/23 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073432,20190830,Gen,2019/07/23 E030 ,USD,10633,-23966.88,-2548398,,,
102309,5100073433,20190830,Gen,2019/07/23 E030 ,USD,10633,-2645.8,-281328,,,
102309,5100073443,20190830,Gen,2019/07/24 E030 ,USD,10633,-30.92,-3288,,,
102309,5100073444,20190830,Gen,2019/07/24 E030 ,USD,10633,-108.22,-11507,,,
102309,5100073445,20190830,Gen,2019/07/24 E030 ,USD,10633,-154.6,-16439,,,
102309,5100073446,20190830,Gen,2019/07/24 E030 ,USD,10633,-239.85,-25503,,,
102309,5100073447,20190830,Gen,2019/07/24 E030 ,USD,10633,-76.05,-8086,,,
102309,5100073448,20190830,Gen,2019/07/24 E030 ,USD,10633,-29489.28,-3135595,,,
102309,5100073449,20190830,Gen,2019/07/24 E030 ,USD,10633,-1228.72,-130650,,,
102309,5100073450,20190830,Gen,2019/07/24 E030 ,USD,10633,-14551.9,-1547304,,,
102309,5100073451,20190830,Gen,2019/07/24 E030 ,USD,10633,-4053.7,-431030,,,
102309,5100073452,20190830,Gen,2019/07/24 E030 ,USD,10633,-5211.9,-554181,,,
102309,5100073453,20190830,Gen,2019/07/24 E030 ,USD,10633,-2896.9,-308027,,,
102309,5100073454,20190830,Gen,2019/07/24 E030 ,USD,10633,-579.61,-61630,,,
102309,5100073455,20190830,Gen,2019/07/24 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073456,20190830,Gen,2019/07/24 E030 ,USD,10633,-2316.4,-246303,,,
102309,5100073457,20190830,Gen,2019/07/24 E030 ,USD,10633,-4632.8,-492606,,,
102309,5100073458,20190830,Gen,2019/07/24 E030 ,USD,10633,-4632.8,-492606,,,
102309,5100073459,20190830,Gen,2019/07/24 E030 ,USD,10633,-6260,-665626,,,
102309,5100073460,20190830,Gen,2019/07/24 E030 ,USD,10633,-542.64,-57699,,,
102309,5100073461,20190830,Gen,2019/07/24 E030 ,USD,10633,-400,-42532,,,
102309,5100073478,20190830,Gen,2019/07/25 E030 ,USD,10633,-108.22,-11507,,,
102309,5100073479,20190830,Gen,2019/07/25 E030 ,USD,10633,-185.52,-19726,,,
102309,5100073480,20190830,Gen,2019/07/25 E030 ,USD,10633,-77.3,-8219,,,
102309,5100073481,20190830,Gen,2019/07/25 E030 ,USD,10633,-1251.16,-133036,,,
102309,5100073482,20190830,Gen,2019/07/25 E030 ,USD,10633,-1876.74,-199554,,,
102309,5100073483,20190830,Gen,2019/07/25 E030 ,USD,10633,-625.58,-66518,,,
102309,5100073484,20190830,Gen,2019/07/25 E030 ,USD,10633,-7372.32,-783899,,,
102309,5100073485,20190830,Gen,2019/07/25 E030 ,USD,10633,-23345.68,-2482346,,,
102309,5100073486,20190830,Gen,2019/07/25 E030 ,USD,10633,-2502.32,-266072,,,
102309,5100073487,20190830,Gen,2019/07/25 E030 ,USD,10633,-31749.6,-3375935,,,
102309,5100073488,20190830,Gen,2019/07/25 E030 ,USD,10633,-2645.8,-281328,,,
102309,5100073489,20190830,Gen,2019/07/25 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073490,20190830,Gen,2019/07/25 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073495,20190830,Gen,2019/07/26 E030 ,USD,10633,-111.15,-11819,,,
102309,5100073496,20190830,Gen,2019/07/26 E030 ,USD,10633,-224.2,-23839,,,
102309,5100073497,20190830,Gen,2019/07/26 E030 ,USD,10633,-7506.96,-798215,,,
102309,5100073498,20190830,Gen,2019/07/26 E030 ,USD,10633,-4914.88,-522599,,,
102309,5100073499,20190830,Gen,2019/07/26 E030 ,USD,10633,-11672.84,-1241173,,,
102309,5100073500,20190830,Gen,2019/07/26 E030 ,USD,10633,-5004.64,-532143,,,
102309,5100073501,20190830,Gen,2019/07/26 E030 ,USD,10633,-11244.65,-1195644,,,
102309,5100073502,20190830,Gen,2019/07/26 E030 ,USD,10633,-3307.25,-351660,,,
102309,5100073503,20190830,Gen,2019/07/26 E030 ,USD,10633,-24473.65,-2602283,,,
102309,5100073504,20190830,Gen,2019/07/26 E030 ,USD,10633,-10009.28,-1064287,,,
102309,5100073505,20190830,Gen,2019/07/26 E030 ,USD,10633,-5004.64,-532143,,,
102309,5100073506,20190830,Gen,2019/07/26 E030 ,USD,10633,-33781.32,-3591968,,,
102309,5100073507,20190830,Gen,2019/07/26 E030 ,USD,10633,-8132.54,-864733,,,
102309,5100073508,20190830,Gen,2019/07/26 E030 ,USD,10633,-747.08,-79437,,,
102309,5100073509,20190830,Gen,2019/07/26 E030 ,USD,10633,-3127.9,-332590,,,
102309,5100073516,20190830,Gen,2019/07/27 E030 ,USD,10633,-9844.7,-1046787,,,
102309,5100073517,20190830,Gen,2019/07/27 E030 ,USD,10633,-625.58,-66518,,,
102309,5100073518,20190830,Gen,2019/07/27 E030 ,USD,10633,-177,-18820,,,
102309,5100073519,20190830,Gen,2019/07/27 E030 ,USD,10633,-614.36,-65325,,,
102309,5100073520,20190830,Gen,2019/07/27 E030 ,USD,10633,-6881.38,-731697,,,
102309,5100073521,20190830,Gen,2019/07/27 E030 ,USD,10633,-8758.12,-931251,,,
102309,5100073549,20190830,Gen,2019/07/31 E030 ,USD,10633,-661.45,-70332,,,
102309,5100073550,20190830,Gen,2019/07/31 E030 ,USD,10633,-5.85,-622,,,
102309,5100073551,20190830,Gen,2019/07/31 E030 ,USD,10633,-483.8,-51442,,,
102309,5100073552,20190830,Gen,2019/07/31 E030 ,USD,10633,-239.85,-25503,,,
102309,5100073553,20190830,Gen,2019/07/31 E030 ,USD,10633,-13762.76,-1463394,,,
102309,5100073554,20190830,Gen,2019/07/31 E030 ,USD,10633,-9383.7,-997769,,,
102309,5100073555,20190830,Gen,2019/07/31 E030 ,USD,10633,-11.8,-1255,,,
102309,5100073556,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073557,20190830,Gen,2019/07/31 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073558,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073559,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073560,20190830,Gen,2019/07/31 E030 ,USD,10633,-1352.24,-143784,,,
102309,5100073561,20190830,Gen,2019/07/31 E030 ,USD,10633,-177,-18820,,,
102309,5100073562,20190830,Gen,2019/07/31 E030 ,USD,10633,-566.4,-60225,,,
102309,5100073563,20190830,Gen,2019/07/31 E030 ,USD,10633,-117,-12441,,,
102309,5100073564,20190830,Gen,2019/07/31 E030 ,USD,10633,-362.7,-38566,,,
102309,5100073565,20190830,Gen,2019/07/31 E030 ,USD,10633,-495.6,-52697,,,
102309,5100073566,20190830,Gen,2019/07/31 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073567,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073568,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073569,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073570,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073571,20190830,Gen,2019/07/31 E030 ,USD,10633,-1158.2,-123151,,,
102309,5100073572,20190830,Gen,2019/07/31 E030 ,USD,10633,-661.38,-70325,,,
102309,5100073573,20190830,Gen,2019/07/31 E030 ,USD,10633,-954.66,-101509,,,
102309,5100073574,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073575,20190830,Gen,2019/07/31 E030 ,USD,10633,-1251.16,-133036,,,
102309,5100073576,20190830,Gen,2019/07/31 E030 ,USD,10633,-1876.74,-199554,,,
102309,5100073577,20190830,Gen,2019/07/31 E030 ,USD,10633,-590.59,-62797,,,
102309,5100073578,20190830,Gen,2019/07/31 E030 ,USD,10633,-1711.92,-182028,,,
102309,5100073579,20190830,Gen,2019/07/31 E030 ,USD,10633,-625.58,-66518,,,
102309,5100073580,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073581,20190830,Gen,2019/07/31 E030 ,USD,10633,-17.06,-1814,,,
102309,5100073582,20190830,Gen,2019/07/31 E030 ,USD,10633,-1738.83,-184890,,,
102309,5100073583,20190830,Gen,2019/07/31 E030 ,USD,10633,-1159.22,-123260,,,
102309,5100073584,20190830,Gen,2019/07/31 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073585,20190830,Gen,2019/07/31 E030 ,USD,10633,-661.45,-70332,,,
102309,5100073586,20190830,Gen,2019/07/31 E030 ,USD,10633,-661.45,-70332,,,
102309,5100073587,20190830,Gen,2019/07/31 E030 ,USD,10633,-31088.15,-3305603,,,
102309,5100073597,20190830,Gen,2019/07/31 E030 ,USD,10633,-696.2,-74027,,,
102309,5100073615,20190930,Gen,2019/08/02 E030 ,USD,10633,-1711.92,-182028,,,
102309,5100073616,20190930,Gen,2019/08/02 E030 ,USD,10633,-2895.5,-307879,,,
102309,5100073617,20190930,Gen,2019/08/02 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073618,20190930,Gen,2019/08/02 E030 ,USD,10633,-11587.6,-1232110,,,
102309,5100073619,20190930,Gen,2019/08/02 E030 ,USD,10633,-7528.3,-800484,,,
102309,5100073620,20190930,Gen,2019/08/02 E030 ,USD,10633,-26072.1,-2772246,,,
102309,5100073621,20190930,Gen,2019/08/02 E030 ,USD,10633,-3.6,-383,,,
102309,5100073622,20190930,Gen,2019/08/02 E030 ,USD,10633,-5.9,-627,,,
102309,5100073623,20190930,Gen,2019/08/02 E030 ,USD,10633,-241.9,-25721,,,
102309,5100073624,20190930,Gen,2019/08/02 E030 ,USD,10633,-7.73,-822,,,
102309,5100073625,20190930,Gen,2019/08/02 E030 ,USD,10633,-666.89,-70910,,,
102309,5100073626,20190930,Gen,2019/08/02 E030 ,USD,10633,-21827.85,-2320955,,,
102309,5100073627,20190930,Gen,2019/08/02 E030 ,USD,10633,-43655.7,-4641911,,,
102309,5100073628,20190930,Gen,2019/08/02 E030 ,USD,10633,-6614.5,-703320,,,
102309,5100073629,20190930,Gen,2019/08/02 E030 ,USD,10633,-5335.12,-567283,,,
102309,5100073630,20190930,Gen,2019/08/02 E030 ,USD,10633,-5135.76,-546085,,,
102309,5100073631,20190930,Gen,2019/08/02 E030 ,USD,10633,-11582,-1231514,,,
102309,5100073632,20190930,Gen,2019/08/02 E030 ,USD,10633,-31865.9,-3388301,,,
102309,5100073633,20190930,Gen,2019/08/02 E030 ,USD,10633,-12166.98,-1293715,,,
102309,5100073634,20190930,Gen,2019/08/02 E030 ,USD,10633,-37641.5,-4002421,,,
102309,5100073635,20190930,Gen,2019/08/02 E030 ,USD,10633,-12166.98,-1293715,,,
102309,5100073643,20190930,Gen,2019/08/05 E030 ,USD,10633,-661.38,-70325,,,
102309,5100073644,20190930,Gen,2019/08/05 E030 ,USD,10633,-85.03,-9041,,,
102309,5100073645,20190930,Gen,2019/08/05 E030 ,USD,10633,-30676.94,-3261879,,,
102309,5100073646,20190930,Gen,2019/08/05 E030 ,USD,10633,-661.38,-70325,,,
102309,5100073647,20190930,Gen,2019/08/05 E030 ,USD,10633,-1228.72,-130650,,,
102309,5100073648,20190930,Gen,2019/08/05 E030 ,USD,10633,-666.89,-70910,,,
102309,5100073649,20190930,Gen,2019/08/05 E030 ,USD,10633,-661.45,-70332,,,
102309,5100073650,20190930,Gen,2019/08/05 E030 ,USD,10633,-661.38,-70325,,,
102309,5100073651,20190930,Gen,2019/08/05 E030 ,USD,10633,-661.45,-70332,,,
102309,5100073652,20190930,Gen,2019/08/05 E030 ,USD,10633,-21340.48,-2269133,,,
102309,5100073653,20190930,Gen,2019/08/05 E030 ,USD,10633,-3.6,-383,,,
102309,5100073654,20190930,Gen,2019/08/05 E030 ,USD,10633,-15407.28,-1638256,,,
102309,5100073655,20190930,Gen,2019/08/05 E030 ,USD,10633,-49223.5,-5233935,,,
102309,5100073656,20190930,Gen,2019/08/05 E030 ,USD,10633,-29534.1,-3140361,,,
102309,5100073657,20190930,Gen,2019/08/05 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073658,20190930,Gen,2019/08/05 E030 ,USD,10633,-4635.04,-492844,,,
102309,5100073659,20190930,Gen,2019/08/05 E030 ,USD,10633,-374.4,-39810,,,
102309,5100073660,20190930,Gen,2019/08/05 E030 ,USD,10633,-10271.52,-1092171,,,
102309,5100073661,20190930,Gen,2019/08/05 E030 ,USD,10633,-26059.5,-2770907,,,
102309,5100073662,20190930,Gen,2019/08/05 E030 ,USD,10633,-90918.7,-9667385,,,
102309,5100073663,20190930,Gen,2019/08/05 E030 ,USD,10633,-676.12,-71892,,,
102309,5100073664,20190930,Gen,2019/08/05 E030 ,USD,10633,-236,-25094,,,
102309,5100073665,20190930,Gen,2019/08/05 E030 ,USD,10633,-590.85,-62825,,,
102309,5100073691,20190930,Gen,2019/08/06 E030 ,USD,10633,-676.12,-71892,,,
102309,5100073692,20190930,Gen,2019/08/06 E030 ,USD,10633,-2704.48,-287567,,,
102309,5100073702,20190930,Gen,2019/08/07 E030 ,USD,10633,-8559.6,-910142,,,
102309,5100073703,20190930,Gen,2019/08/07 E030 ,USD,10633,-1979,-210427,,,
102309,5100073704,20190930,Gen,2019/08/07 E030 ,USD,10633,-6370.1,-677333,,,
102309,5100073705,20190930,Gen,2019/08/07 E030 ,USD,10633,-13898.4,-1477817,,,
102309,5100073706,20190930,Gen,2019/08/07 E030 ,USD,10633,-18531.2,-1970422,,,
102309,5100073707,20190930,Gen,2019/08/07 E030 ,USD,10633,-791.6,-84171,,,
102309,5100073708,20190930,Gen,2019/08/07 E030 ,USD,10633,-791.6,-84171,,,
102309,5100073709,20190930,Gen,2019/08/07 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073710,20190930,Gen,2019/08/07 E030 ,USD,10633,-2318.44,-246520,,,
102309,5100073711,20190930,Gen,2019/08/07 E030 ,USD,10633,-22254.96,-2366370,,,
102309,5100073712,20190930,Gen,2019/08/07 E030 ,USD,10633,-4632.8,-492606,,,
102309,5100073713,20190930,Gen,2019/08/07 E030 ,USD,10633,-6949.2,-738908,,,
102309,5100073714,20190930,Gen,2019/08/07 E030 ,USD,10633,-16214.8,-1724120,,,
102309,5100073715,20190930,Gen,2019/08/07 E030 ,USD,10633,-1711.92,-182028,,,
102309,5100073716,20190930,Gen,2019/08/07 E030 ,USD,10633,-9844.7,-1046787,,,
